方形椅,圓形椅,品名,平台,材質,尺寸(寬×深×高cm),椅背高度(cm),椅背體積(cm),椅墊面積(cm),椅墊厚度(cm),椅腳高度(cm),椅腳體積(cm),重量(kg),商品連結,chair_id,無椅背,異常椅背,大椅腳體積,大椅墊
1,0,Courtdale 18'' H Solid Wood Side Chair,Wayfair,橡木,2.54×2.54×45.72,45.7,4500.0,2581.0,2.0,45.7,6898.0,8.0,https://www.wayfair.com/furniture/pdp/three-posts-courtdale-solid-wood-ladder-back-side-chair-w001420621.html?piid=1157628634,499,0,1,0,0
1,0,Carless 18'' H Solid Wood Side Chair,Wayfair,橡木,49.53×55.88×96.52,48.3,4500.0,3802.0,5.08,48.3,5062.0,10.88,https://www.wayfair.com/furniture/pdp/winston-porter-carless-solid-wood-slat-back-side-chair-w007367561.html?piid=928428414,500,0,1,1,0
1,0,Shaler Ladder Back Arm Chair in Smoky Quartz,Wayfair,橡膠木,46.99×55.5×96.49,51.6,4500.0,3303.0,5.0,49.5,5062.0,13.64,https://www.wayfair.com/furniture/pdp/shaler-ladder-back-arm-chair-in-smoky-quartz-w001316397.html,501,0,1,1,0
0,0,Meisha Solid Wood Slat Back Dining Chair,Wayfair,橡木,47.5×59.0×86.36,36.0,4500.0,2581.0,4.5,50.6,5062.0,13.61,https://www.wayfair.com/furniture/pdp/allmodern-meisha-solid-wood-slat-back-dining-chair-w004644679.html,502,0,1,1,0
0,0,Bragdon 18.25'' H Solid Wood Side Chair,Wayfair,橡膠木,50.8×54.61×87.63,43.2,4500.0,2637.0,3.0,45.7,5062.0,5.02,https://www.wayfair.com/furniture/pdp/sand-stable-bragdon-solid-wood-cross-back-side-chair-in-distressed-white-w001802781.html,503,0,1,1,0
0,0,Kalysia Linen Upholstered Side Chair,Wayfair,橡膠木,50.04×58.42×92.96,48.6,4500.0,3293.0,0.899,44.4,5062.0,8.48,https://www.wayfair.com/furniture/pdp/canora-grey-kalysia-linen-solid-wood-slat-back-side-chair-in-dark-ash-w003264691.html?piid=1124086753,504,0,1,1,0
0,0,Brecia 17.8'' H Tufted Upholstered Pine Side Chair,Wayfair,橡膠木,48.26×58.42×99.06,31.8,4500.0,3620.0,2.5,47.6,5062.0,113.4,https://www.wayfair.com/furniture/pdp/orren-ellis-faux-leather-upholstered-dining-chairs-modern-wingback-side-chairs-with-metal-legs-w110305594.html?piid=774402213,505,0,1,1,0
0,0,Elani Bankers Swivel Tufted Dining Chairs with Casters and Arms,Wayfair,橡膠木,48.26×58.42×102.87,91.4,4500.0,3445.0,2.8125,44.7,5062.0,9.07,https://www.wayfair.com/furniture/pdp/red-barrel-studio-elani-bankers-swivel-tufted-dining-chairs-with-casters-and-arms-w006444472.html?piid=1480359264%2C1480359255,506,0,1,1,0
0,0,Betti 18.9'' H Upholstered Dining Chair,Wayfair,橡膠木,45.72×48.26×88.9,43.2,4500.0,2581.0,2.0,45.7,5062.0,15.42,https://www.wayfair.com/furniture/pdp/wade-logan-betti-upholstered-arm-chair-w100509545.html?piid=1327263366,507,0,1,1,0
0,0,Arnlaugur 4pcs Parsons Chair Dining Chair,Wayfair,橡膠木,57.15×60.96×100.99,50.8,4500.0,3550.0,4.2672,44.7,8651.0,9.0,https://www.wayfair.com/furniture/pdp/ebern-designs-arnlaugur-4pcs-parsons-chair-dining-chair-w110463862.html,508,0,1,0,0
1,0,"Modern Dining Chairs With Backrest, With Solid Wood Frame, For Dining Room/Living Room",Wayfair,橡膠木,53.34×55.63×85.6,37.6,4500.0,2581.0,2.5,48.0,5062.0,12.02,https://www.wayfair.com/furniture/pdp/george-oliver-modern-dining-chairs-with-backrest-with-solid-wood-frame-for-dining-roomliving-room-w112771647.html?piid=1206125716,509,0,1,1,1
1,0,Asheboro Upholstered Wing Back Side Chair,Wayfair,橡木,48.26×48.26×81.28,36.8,4500.0,2581.0,2.032,47.0,3410.0,7.48,https://www.wayfair.com/furniture/pdp/birch-lane-asheboro-upholstered-wing-back-side-chair-w010146222.html?piid=1118802114%2C1118802113,510,0,1,0,0
1,0,Bannasch 17.72'' H Faux Leather Upholstered Parsons Chair,Wayfair,橡膠木,45.72×57.15×101.6,81.3,4500.0,1237.0,6.985,46.4,5344.0,5.44,https://www.wayfair.com/furniture/pdp/wade-logan-bannasch-upholstered-parsons-chair-in-black-orls2422.html?piid=29832827,511,0,1,0,0
0,0,Loda 18'' H Solid Wood Side Chair,Wayfair,橡膠木,48.26×55.88×101.6,61.0,4500.0,3077.0,5.0,40.6,5570.0,7.71,https://www.wayfair.com/furniture/pdp/alcott-hill-loda-windsor-back-side-chair-in-antique-black-w000577759.html?piid=762979446,512,0,1,0,0
1,0,Efstathios 18.5'' H Solid Wood Folding Side Chair,Wayfair,松木,49.02×43.18×81.03,36.0,4500.0,2581.0,5.0,45.4,5062.0,6.1,https://www.wayfair.com/furniture/pdp/bay-isle-home-efstathios-solid-wood-windsor-back-folding-side-chair-dining-chair-w111097346.html,513,0,1,1,0
1,0,Gigi Slat Back Wood Upholstered Side Chair,Wayfair,橡木,64.1×66.0×80.1,53.3,4500.0,2581.0,34.29,49.5,5062.0,18.0,https://www.wayfair.com/furniture/pdp/kelly-clarkson-home-gigi-slat-back-wood-upholstered-side-chair-w003374821.html?piid=806440527,514,0,1,1,1
1,0,Ailisa 19.7'' H Tufted Faux Leather Upholstered Side Chair,Wayfair,橡膠木,61.98×64.77×96.27,48.3,4500.0,2581.0,52.0,48.0,5062.0,9.53,https://www.wayfair.com/furniture/pdp/lark-manor-ailisa-tufted-wingback-side-chair-w008672893.html?piid=1584254901%2C1557320259,515,0,1,1,1
1,0,Hudson 19.75'' H Linen Upholstered Side Chair,Wayfair,實木,2.54×12.7×50.8,50.8,2587.0,2581.0,2.5,48.3,5062.0,8.0,https://www.wayfair.com/furniture/pdp/kelly-clarkson-home-hudson-linen-upholstered-side-chair-set-of-2-w004026355.html?piid=1112220970,516,0,0,0,0
1,0,Alayaa Upholstered Side Chair with Casters,Wayfair,橡膠木,55.24×52.07×77.47,30.5,4500.0,3076.0,19.5,15.2,2281.0,13.0,https://www.wayfair.com/furniture/pdp/birch-lane-alayaa-upholstered-side-chair-with-casters-goms1535.html?piid=99840925,517,0,1,0,0
0,0,Khloemae Swivel Dining Chair,Wayfair,橡膠木,56.85×46.0×86.0,43.5,4500.0,5300.0,6.0,41.5,5062.0,18.14,https://www.wayfair.com/furniture/pdp/george-oliver-khloemae-swivel-dining-chair-w110413512.html?piid=108536951,518,0,1,1,0
0,0,Bayley 17.7'' H Upholstered Walnut Side Chair,Wayfair,橡膠木,52.07×55.88×104.14,104.1,4500.0,2282.0,3.94,45.7,5015.0,9.3,https://www.wayfair.com/furniture/pdp/loon-peak-bayley-ladder-back-side-chair-w005247135.html?piid=259666874,519,0,1,0,0
1,0,Aukeem 20.5'' H Velvet Upholstered Side Chair,Wayfair,橡木,48.01×59.94×83.06,32.7,4500.0,2893.0,1.44,29.6,5062.0,4.54,https://www.wayfair.com/furniture/pdp/wade-logan-aukeem-velvet-upholstered-side-chair-w001186171.html?piid=899772713,520,0,1,1,0
1,0,Hebah 19.5'' H Faux Leather Upholstered Armchair,Wayfair,橡木,47.62×55.88×101.6,60.0,4500.0,1856.0,2.5,45.7,5062.0,8.16,https://www.wayfair.com/furniture/pdp/red-barrel-studio-hebah-arm-chair-dining-chair-w100243003.html?piid=1074900771,521,0,1,1,0
1,0,Alayaa Performance Upholstered Armchair with Casters,Wayfair,橡木,54.61×63.5×91.44,42.3,4500.0,3646.0,4.76,50.0,5062.0,19.0,https://www.wayfair.com/furniture/pdp/birch-lane-alayaa-performance-upholstered-armchair-with-casters-goms1531.html?piid=99840900,522,0,1,1,0
1,0,Comtal 20.25'' H Fabric Upholstered Side Chair,Wayfair,橡膠木,64.14×66.04×80.01,53.3,4500.0,4953.0,3.175,45.0,5062.0,12.0,https://www.wayfair.com/furniture/pdp/ophelia-co-comtal-cross-back-side-chair-in-vintage-white-stms2280.html,523,0,1,1,0
1,0,Hudson Solid Wood Side Chair,Wayfair,橡膠木,46.36×53.34×101.3,59.7,4500.0,2581.0,8.0,50.2,9896.0,14.97,https://www.wayfair.com/furniture/pdp/kelly-clarkson-home-hudson-solid-wood-side-chair-w004027124.html?piid=1190015265,524,0,1,0,0
1,0,Anjelita 17.75'' H Side Chair,Wayfair,橡膠木,51.56×53.85×83.06,36.1,1587.0,3280.0,0.89,50.2,3380.0,15.29,https://www.wayfair.com/furniture/pdp/charlton-home-anjelita-ladder-back-side-chair-w005932293.html?piid=1434133061,525,0,0,0,0
1,0,Efstathios 18.5'' H Solid Wood Folding Side Chair,Wayfair,橡膠木,47.5×53.34×76.45,36.6,4500.0,2581.0,3.81,45.0,5062.0,5.13,https://www.wayfair.com/furniture/pdp/bay-isle-home-efstathios-solid-wood-windsor-back-folding-side-chair-dining-chair-w111097349.html,526,0,1,1,0
0,0,Finchamp 18.23'' H Leather Upholstered Armchair,Wayfair,橡膠木,52.7×68.58×99.06,58.4,4500.0,3534.0,3.7525,52.1,5062.0,8.98,https://www.wayfair.com/furniture/pdp/bay-isle-home-finchamp-side-chair-fv94277.html?piid=69518668,527,0,1,1,0
1,0,Linzy 18.5'' H Solid Wood Side Chair,Wayfair,橡膠木,52.07×62.23×82.55,32.5,4500.0,3533.0,2.0,47.6,5062.0,15.77,https://www.wayfair.com/furniture/pdp/wade-logan-linzy-solid-wood-low-back-side-chair-w100292014.html?piid=1224526344,528,0,1,1,0
0,0,Merha 19.29'' H Tufted Upholstered Side Chair,Wayfair,胡桃木,59.0×69.85×92.71,37.6,4500.0,3392.0,10.0,55.1,6558.0,33.57,https://www.wayfair.com/furniture/pdp/one-allium-way-boligee-tufted-side-chair-dining-chair-w100345021.html,529,0,1,0,0
1,0,Fordwich 17.75'' H Solid Wood Side Chair,Wayfair,橡膠木,55.88×50.16×86.36,34.9,8086.0,3876.0,55.88,51.4,2861.0,7.5,https://www.wayfair.com/furniture/pdp/fordwich-solid-wood-slat-back-side-chair-w004176815.html?piid=1278902169,530,0,0,0,0
1,0,Tyrell 17.5'' H Oak Solid Wood Side Chair,Wayfair,橡膠木,46.05×55.88×99.39,53.7,4500.0,2581.0,2.54,48.3,5062.0,6.99,https://www.wayfair.com/furniture/pdp/red-barrel-studio-tyrell-curved-arrowback-solid-wood-dining-chair-rbrs8190.html,531,0,1,0,0
1,0,Solid Wood Side Chair (set Of 4),Wayfair,橡膠木,45.72×54.61×95.25,49.5,4500.0,2581.0,1.5,45.7,4823.0,7.26,https://www.wayfair.com/furniture/pdp/lark-manor-solid-wood-side-chair-set-of-4-duhm3976.html?piid=99276436,532,0,1,0,0
0,0,Kimarri 18.5'' H Fabric Upholstered Side Chair,Wayfair,橡膠木,47.62×54.61×101.6,22.2,4500.0,1458.0,2.5,45.1,3285.0,7.98,https://www.wayfair.com/furniture/pdp/red-barrel-studio-kimarri-fabric-upholstered-back-side-chair-in-beigenatural-tone-w110664594.html,533,0,1,0,0
1,0,Aniek 18'' H Solid Wood Side Chair,Wayfair,橡膠木,48.01×59.94×83.06,32.3,4565.0,2880.0,1.905,47.6,2797.0,4.54,https://www.wayfair.com/furniture/pdp/lark-manor-aniek-side-chair-w004581758.html?piid=820760894,534,0,0,0,0
1,0,Manatuto 18'' H Solid Wood Side Chair,Wayfair,橡膠木,43.99×51.0×81.0,81.0,4500.0,3006.0,1.0,46.7,5062.0,6.01,https://www.wayfair.com/furniture/pdp/langley-street-manatuto-slat-back-solid-wood-dining-chair-w000063053.html,535,0,1,1,0
1,0,Allijah 18'' H Oak Solid Wood Side Chair,Wayfair,橡膠木,50.16×59.05×83.19,32.2,4500.0,2581.0,2.0,45.7,5062.0,7.5,https://www.wayfair.com/furniture/pdp/rosalind-wheeler-american-craftsman-solid-oak-chair-w009603944.html,536,0,1,1,0
1,0,Kamill 19.63'' H Upholstered Side Chair,Wayfair,橡膠木,49.28×45.97×97.28,48.8,4500.0,3282.0,5.0,49.0,5062.0,11.34,https://www.wayfair.com/furniture/pdp/gracie-oaks-kamill-dining-chair-gnt27067.html,537,0,1,1,0
1,0,Faranda Mid Century Modern Dining Chairs Farmhouse Upholstered Accent Chairs with Curved Backrests,Wayfair,橡膠木,43.94×53.34×89.66,44.6,4500.0,2981.0,12.0,45.1,5062.0,4.54,https://www.wayfair.com/furniture/pdp/red-barrel-studio-faranda-mid-century-modern-dining-chairs-farmhouse-upholstered-accent-chairs-with-curved-backrests-w011060541.html?piid=1593420587%2C1593420580,538,0,1,1,0
1,0,Delphine 17'' H Solid Wood Side Chair,Wayfair,橡木,45.5×52×93.3,75.5,4500.0,2350.0,2.5,45.2,5062.0,22.68,https://www.wayfair.com/furniture/pdp/kelly-clarkson-home-delphine-solid-wood-side-chair-w100153071.html?piid=1398932635,539,0,1,1,0
1,0,Oreille 16'' H Upholstered Side Chair,Wayfair,橡膠木,44.45×46.48×88.9,44.4,4500.0,5720.0,2.54,45.1,6300.0,25.4,https://www.wayfair.com/furniture/pdp/joss-main-oreille-upholstered-dining-chair-w004812266.html?piid=1418599679,540,0,1,0,0
0,0,未知產品,Wayfair,橡木,49.53×63.5×97.79,50.8,4500.0,3690.0,2.54,47.0,5062.0,17.24,https://www.wayfair.com/furniture/pdp/one-allium-way-rattan-back-upholstered-seat-dining-chair-king-louis-back-side-chair-mid-century-solid-wood-dining-chair-for-dining-roomkitchen-w112661675.html,541,0,1,1,0
1,0,未知產品,Wayfair,橡膠木,49.53×59.05×85.09,45.7,4500.0,2102.0,2.5,45.7,5062.0,12.03,https://www.wayfair.com/bed-bath/pdp/home-14-medium-gel-memory-foam-mattress-hmek2674.html?piid=100754609,542,0,1,0,0
0,0,未知產品,Wayfair,橡膠木,45.09×55.88×101.6,61.6,4500.0,2581.0,0.254,47.2,5062.0,9.98,https://www.wayfair.com/outdoor/pdp/sol-72-outdoor-keyla-windmill-w000064099.html?piid=115750837,543,0,1,1,0
1,0,未知產品,Wayfair,橡膠木,45.09×54.61×98.12,48.3,4500.0,2581.0,3.81,49.8,4250.0,7.5,https://www.wayfair.com/furniture/pdp/winston-porter-2-piece-upholstered-sofa-with-charging-station-living-room-set-w112469354.html,544,0,1,0,0
1,0,未知產品,Wayfair,橡膠木,52.07×57.79×86.36,36.4,4500.0,2530.0,2.03,50.3,5062.0,13.97,https://www.wayfair.com/storage-organization/pdp/ebern-designs-fabric-storage-bin-set-w009866397.html?piid=1778389486%2C1796611417,545,0,1,1,0
1,0,未知產品,Wayfair,橡木,45.72×55.88×91.44,45.7,4500.0,2581.0,45.72,43.2,5062.0,7.0,https://www.wayfair.com/lighting/pdp/willa-arlo-interiors-palen-6225h-arched-floor-lamp-with-mixed-material-shade-w010969017.html,546,0,1,1,0
1,0,未知產品,Wayfair,實木,55.88×66.04×109.22,109.2,4500.0,1514.0,26.0,40.6,5062.0,14.51,https://www.wayfair.com/furniture/pdp/joss-main-montclair-dining-chair-w003190781.html?piid=1554562122,547,0,1,1,0
0,0,未知產品,Wayfair,橡膠木,49.53×55.88×96.52,48.3,4500.0,2454.0,5.0,49.5,5062.0,10.88,https://www.wayfair.com/furniture/pdp/gracie-oaks-upholstered-wooden-dining-chairs-w112147580.html?piid=1756808240,548,0,1,1,0
1,0,未知產品,Wayfair,橡木,79.5×66.04×243.84,45.0,4500.0,5250.0,5.0,96.0,5062.0,9.3,https://www.wayfair.com/furniture/pdp/lark-manor-parsons-upholstered-dining-chair-solid-wood-side-chair-w113301322.html?piid=1942706865,549,0,1,1,0
0,0,未知產品,Wayfair,實木,34.8×79.76×149.86,79.8,4500.0,5206.0,34.8,79.8,5062.0,63.87,https://www.wayfair.com/furniture/pdp/winston-porter-parsons-upholstered-dining-chair-solid-wood-side-chair-w113301324.html?piid=2025372345,550,0,1,1,0
1,0,Bramblecrest 18'' H Solid Wood Side Chair,Wayfair,橡木,2.54×0.65×2.54,45.0,4500.0,2581.0,0.1,45.7,5062.0,15.0,https://www.wayfair.com/furniture/pdp/alcott-hill-bramblecrest-solid-wood-slat-back-side-chair-alct3437.html?piid=15478685,551,0,0,0,0
0,0,Guillemette 17.9'' H Upholstered Side Chair,Wayfair,實木,2.54×不明×2.54,45.0,4500.0,2581.0,4.0,45.7,6180.0,2.72,https://www.wayfair.com/furniture/pdp/winston-porter-guillemette-solid-wood-dining-chair-w001821476.html?piid=821258351,552,0,0,0,0
0,0,Bonas 17.5'' H Solid Wood Side Chair,Wayfair,橡木,41.91×29.84×158.12,45.0,4500.0,2581.0,1.0,1.0,5062.0,4.75,https://www.wayfair.com/furniture/pdp/sand-stable-bonas-solid-wood-ladder-back-side-chair-in-distressed-white-w003526538.html,553,0,0,0,0
1,0,"Heitger Leather Upholstered Side Chairs Modern Dining Chairs with Metal Legs, Dining Room Chair",Wayfair,橡膠木,48.01×56.64×86.11,42.6,4500.0,1672.0,2.0,47.0,5062.0,10.89,https://www.wayfair.com/furniture/pdp/george-oliver-heitger-leather-upholstered-side-chairs-modern-dining-chairs-with-metal-legs-dining-room-chair-w100747469.html?piid=1869799285,554,0,1,1,0
1,0,Jayden Fabric Linen Upholstered Parsons Chair,Wayfair,橡膠木,44.45×58.42×96.52,41.9,4500.0,2581.0,5.0,51.0,4506.0,5.9,https://www.wayfair.com/furniture/pdp/home-design-inc-jayden-fabric-linen-upholstered-parsons-chair-hdnn1475.html,555,0,1,0,0
1,0,Knoble 18.7'' H Upholstered Side Chair,Wayfair,橡膠木,46.99×55.5×96.49,51.6,4500.0,3299.0,3.81,49.5,5062.0,13.64,https://www.wayfair.com/furniture/pdp/george-oliver-knoble-polyester-blend-side-chair-dining-chair-w110515332.html,556,0,1,1,0
0,0,Arnold 18'' H Faux Leather Upholstered Side Chair,Wayfair,橡木,47.5×59.0×86.36,34.9,4500.0,2581.0,5.0,50.6,5062.0,13.61,https://www.wayfair.com/furniture/pdp/george-oliver-arnold-side-chair-bmfr2210.html?piid=33484275,557,0,1,1,0
0,0,Roseland 19.25'' H Linen Upholstered Side Chair,Wayfair,橡木,47.5×59.0×86.36,36.1,4500.0,2581.0,5.08,50.6,2445.0,13.61,https://www.wayfair.com/furniture/pdp/beachcrest-home-roseland-modern-solid-wood-dining-chair-with-rattan-backrest-kthm7519.html?piid=94190908,558,0,1,0,0
1,0,Canne Modern and Contemporary Upholstered and Wood Dining Chair,Wayfair,橡膠木,45.47×55.88×98.04,42.8,4500.0,2933.0,45.47,45.5,3038.0,6.26,https://www.wayfair.com/furniture/pdp/red-barrel-studio-canne-modern-and-contemporary-upholstered-and-wood-dining-chair-w003089173.html,559,0,1,0,0
1,0,Totten 17.3'' H Cotton Upholstered Armchair,Wayfair,橡膠木,48.26×58.42×101.6,22.9,4500.0,2008.0,2.54,44.4,2584.0,5.44,https://www.wayfair.com/furniture/pdp/bay-isle-home-totten-223-wide-armchair-w004658692.html?piid=987712976,560,0,1,0,0
1,0,18'' H Solid Wood Side Chair,Wayfair,橡膠木,48.51×43.94×78.49,40.1,4500.0,3420.0,5.69,47.0,5062.0,5.7,https://www.wayfair.com/furniture/pdp/winston-porter-hamayak-solid-wood-slat-back-side-chair-in-aspen-valley-w009862990.html,561,0,1,1,0
1,0,Carlana 19.5'' H Upholstered Beech Arm Chair,Wayfair,橡膠木,43.94×46.48×98.04,54.6,4500.0,2581.0,5.0,43.9,5062.0,6.49,https://www.wayfair.com/furniture/pdp/wade-logan-carlana-upholstered-dining-chair-w002595600.html,562,0,1,1,0
1,0,"Modern Upholstered Dining Chair, Boucle Fabric Swivel Barrel Chair, Wingback Side Chair, Vanity Chair",Wayfair,橡膠木,56.9×45.97×78.99,31.1,4500.0,4106.0,45.97,47.2,5062.0,10.48,https://www.wayfair.com/furniture/pdp/brayden-studio-modern-upholstered-dining-chair-boucle-fabric-swivel-barrel-chair-wingback-side-chair-vanity-chair-w112967281.html?piid=1033634766,563,0,1,1,0
0,0,Hendry Windsor Back Arm Chair,Wayfair,橡膠木,48.26×45.72×81.28,39.9,4500.0,1043.0,1.0,45.7,9461.0,5.9,https://www.wayfair.com/furniture/pdp/lark-manor-hendry-windsor-back-arm-chair-w002583008.html?piid=1060666989,564,0,1,0,0
1,0,Tufted Upholstered Side Chairs,Wayfair,橡膠木,48.26×52.07×86.36,37.5,4500.0,3627.0,5.0,48.9,5062.0,11.79,https://www.wayfair.com/furniture/pdp/lark-manor-tufted-upholstered-side-chairs-w003154580.html?piid=1872976827%2C1807782271,565,0,1,1,0
0,0,Miyashiro 19'' H Upholstered Side Chair,Wayfair,橡膠木,44.48×49.48×84.99,40.9,4500.0,2857.0,2.0,46.0,5062.0,12.02,https://www.wayfair.com/furniture/pdp/mercury-row-miyashiro-upholstered-side-chair-w003246213.html?piid=1615571419%2C1615571416,566,0,1,1,0
1,0,Aphton 19.5'' H Upholstered Pine Side Chair,Wayfair,橡木,44.96×52.07×95.0,95.0,8456.0,2734.0,18.5,18.5,7865.0,5.99,https://www.wayfair.com/furniture/pdp/red-barrel-studio-aphton-upholstered-side-chair-w000809615.html?piid=215312635,567,0,0,0,0
1,0,"Heitger Wingback Side Chair, Leather Upholstered Dining Chair, Modern Tufted Dining Room Chair",Wayfair,橡膠木,45.72×53.34×90.81,45.1,4500.0,2581.0,2.54,45.7,5062.0,6.35,https://www.wayfair.com/furniture/pdp/george-oliver-heitger-wingback-side-chair-leather-upholstered-dining-chair-modern-tufted-dining-room-chair-w011259196.html?piid=1839535555%2C1858672609,568,0,1,1,0
1,0,Cato Slat Back Side Chair,Wayfair,橡膠木,58.42×55.88×76.2,47.0,1900.0,1121.0,7.25,49.5,5062.0,7.26,https://www.wayfair.com/furniture/pdp/lark-manor-cato-slat-back-side-chair-kfbs2266.html?piid=95422263,569,0,0,0,0
1,0,Argjela 17.5'' H Upholstered Side Chair,Wayfair,橡膠木,62.23×62.23×81.56,33.0,4500.0,2581.0,5.08,50.8,5062.0,12.02,https://www.wayfair.com/furniture/pdp/wade-logan-argjela-side-chair-in-walnut-w002976790.html,570,0,1,1,0
0,0,Laluna Modern Bohemian Greywashed Natural Rattan and Mahogany Dining Chair with Cushion,Wayfair,橡膠木,54.61×63.5×91.44,36.8,4500.0,2581.0,5.08,50.0,5062.0,37.99,https://www.wayfair.com/furniture/pdp/bayou-breeze-laluna-modern-bohemian-greywashed-natural-rattan-and-mahogany-dining-chair-with-cushion-w009060109.html,571,0,1,1,1
1,0,Lexi 18'' H Tufted Cotton Upholstered Side Chair,Wayfair,橡膠木,50.04×55.12×80.01,35.0,3630.0,2722.0,4.4,45.0,5062.0,24.04,https://www.wayfair.com/furniture/pdp/kelly-clarkson-home-tufted-cotton-side-chair-in-antiqued-white-w001749082.html,572,0,0,0,0
1,0,Campo 17.9'' H Upholstered Side Chair,Wayfair,橡膠木,2.54×7.62×2.54,45.0,4500.0,2581.0,2.0,2.5,5062.0,7.0,https://www.wayfair.com/furniture/pdp/lark-manor-campo-cross-back-side-chair-w001821753.html?piid=305731381,573,0,0,0,0
1,0,Agata Solid Wood Dining Chair,Wayfair,橡膠木,48.26×60.96×101.6,53.3,4500.0,3097.0,7.62,48.3,5062.0,10.89,https://www.wayfair.com/furniture/pdp/birch-lane-agata-solid-wood-dining-chair-w004565987.html?piid=1826091150,574,0,1,1,0
0,0,Karem 19.3'' H Linen Upholstered Armchair,Wayfair,橡膠木,50.16×58.42×77.47,77.5,4500.0,4038.0,10.0,44.4,5062.0,5.67,https://www.wayfair.com/furniture/pdp/george-oliver-karem-tufted-linen-upholstered-back-arm-chair-dining-chair-w110138006.html?piid=721087736,575,0,1,1,0
1,0,Alexa 18.88'' H Upholstered Side Chair,Wayfair,橡膠木,62.23×63.5×79.38,38.1,4500.0,2262.0,3.81,45.7,9721.0,4.54,https://www.wayfair.com/furniture/pdp/sand-stable-alexa-side-chair-in-gray-washcream-w000321036.html,576,0,1,0,0
1,0,Sanremo 20'' H Upholstered Side Chair,Wayfair,橡膠木,45×55×95,48.9,4500.0,2581.0,4.699,47.0,3102.0,6.12,https://www.wayfair.com/furniture/pdp/one-allium-way-sanremo-ladder-back-side-chair-in-brownvanilla-w009948933.html,577,0,1,0,0
1,0,Judique 17.5'' H Solid Wood Side Chair,Wayfair,橡膠木,59.05×60.33×88.9,50.8,4500.0,4183.0,46.99,50.8,5062.0,20.96,https://www.wayfair.com/furniture/pdp/alcott-hill-judique-solid-wood-windsor-back-side-chair-w005406332.html?piid=927271853,578,0,1,0,0
1,0,Thirlby 20'' H Upholstered Armchair,Wayfair,橡木,53.34×55.88×73.66,30.5,4500.0,2961.0,5.0,43.2,5635.0,6.8,https://www.wayfair.com/furniture/pdp/hokku-designs-thirlby-arm-chair-w011384264.html?piid=529461807%2C529461806,579,0,1,0,0
1,0,Alcea 17.8'' H Tufted Velvet Upholstered Dining Chair,Wayfair,橡木,45.72×50.8×95.25,47.6,4500.0,1160.0,3.0,47.6,5062.0,10.43,https://www.wayfair.com/furniture/pdp/mercer41-alcea-tufted-velvet-w005714254.html?piid=1959813974,580,0,1,1,0
1,0,Kampsville Upholstered Dining Chair in Walnut,Wayfair,橡膠木,45.97×51.56×95.0,95.0,4500.0,2826.0,5.0,45.5,5062.0,6.26,https://www.wayfair.com/furniture/pdp/three-posts-kampsville-upholstered-dining-chair-in-walnut-w003118288.html,581,0,1,1,0
